step,Time,Hour,Minute,minute_of_day,ep_fridge_an_kw,ep_washer_an_kw,ep_dryer_bn_kw,boosterpump_abn_kw,ep_pump_kw,l2_bathroom1_an_kw,l3_socket1_an_kw,l1_airc_abn_kw,l2_airc1_abn_kw,l2_airc2_abn_kw,l3_airc_abn_kw,ep_1f_lighting1_an_kw,ep_1f_lighting2_bn_kw,ep_2f_lighting1_an_kw,ep_2f_lighting2_bn_kw,ep_3f_lighting1_an_kw,ep_3f_lighting2_bn_kw,l1_lighting1_an_kw,l1_lighting2_bn_kw,l2_lighting1_an_kw,l2_lighting2_bn_kw,l3_lighting1_an_kw,l3_lighting2_bn_kw,ep_1f_wifi_an_kw,ep_1f_socket_bn_kw,ep_kitchen_bn_kw,ep_2f_socket1_an_kw,ep_2f_socket2_bn_kw,l1_socket1_an_kw,l1_socket2_bn_kw,l1_socket3_an_kw,l1_socket4_bn_kw,l1_socket5_an_kw,l1_socket6_bn_kw,l1_kitchen_abn_kw,l2_socket1_an_kw,l2_socket2_bn_kw,l2_socket3_an_kw,l2_socket4_bn_kw,l2_socket5_an_kw,l2_socket6_bn_kw,l2_socket7_an_kw,l2_socket8_bn_kw,l2_bathroom2_bn_kw,l3_socket2_bn_kw,l3_socket3_an_kw,l3_socket4_bn_kw,l3_socket5_an_kw,l3_socket6_bn_kw,l3_socket7_an_kw,l3_socket8_bn_kw,total_power_kw,energy_kwh
1069,17:49,17,49,1069,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1070,17:50,17,50,1070,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1071,17:51,17,51,1071,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1072,17:52,17,52,1072,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1073,17:53,17,53,1073,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1074,17:54,17,54,1074,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1075,17:55,17,55,1075,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1076,17:56,17,56,1076,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1077,17:57,17,57,1077,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1078,17:58,17,58,1078,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1079,17:59,17,59,1079,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1080,18:00,18,0,1080,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1081,18:01,18,1,1081,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1082,18:02,18,2,1082,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1083,18:03,18,3,1083,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1084,18:04,18,4,1084,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1085,18:05,18,5,1085,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1086,18:06,18,6,1086,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1087,18:07,18,7,1087,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1088,18:08,18,8,1088,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1089,18:09,18,9,1089,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1090,18:10,18,10,1090,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1091,18:11,18,11,1091,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1092,18:12,18,12,1092,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1093,18:13,18,13,1093,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1094,18:14,18,14,1094,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1095,18:15,18,15,1095,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1096,18:16,18,16,1096,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1097,18:17,18,17,1097,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1098,18:18,18,18,1098,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1099,18:19,18,19,1099,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1100,18:20,18,20,1100,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1101,18:21,18,21,1101,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1102,18:22,18,22,1102,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1103,18:23,18,23,1103,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1104,18:24,18,24,1104,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1105,18:25,18,25,1105,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1106,18:26,18,26,1106,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1107,18:27,18,27,1107,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1108,18:28,18,28,1108,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1109,18:29,18,29,1109,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1110,18:30,18,30,1110,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1111,18:31,18,31,1111,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1112,18:32,18,32,1112,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1113,18:33,18,33,1113,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1114,18:34,18,34,1114,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1115,18:35,18,35,1115,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1116,18:36,18,36,1116,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1117,18:37,18,37,1117,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1118,18:38,18,38,1118,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1119,18:39,18,39,1119,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1120,18:40,18,40,1120,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1121,18:41,18,41,1121,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1122,18:42,18,42,1122,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1123,18:43,18,43,1123,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
1124,18:44,18,44,1124,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
