step,Time,Hour,Minute,minute_of_day,fridge_kw,ac_kw,heater_kw,dehumidifier_kw,dryer_kw,lighting_kw,washer_kw,transferPump_kw,boosterPump_kw,total_power_kw,energy_kwh
576,09:36,9,36,576,0.03146830451114539,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2814683045111454,0.00469113840851909
577,09:37,9,37,577,0.031992587205083946,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28199258720508397,0.004699876453418066
578,09:38,9,38,578,0.03259363627072197,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.282593636270722,0.004709893937845366
579,09:39,9,39,579,0.03326980427434895,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28326980427434895,0.004721163404572483
580,09:40,9,40,580,0.03401923788646684,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2840192378864668,0.004733653964774447
581,09:41,9,41,581,0.03483988296163727,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28483988296163726,0.004747331382693954
582,09:42,9,42,582,0.03572949016875158,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2857294901687516,0.0047621581694791935
583,09:43,9,43,583,0.036685621156290864,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28668562115629087,0.004778093685938181
584,09:44,9,44,584,0.037705655235678176,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28770565523567815,0.004795094253927969
585,09:45,9,45,585,0.03878679656440357,0.0,0.0,0.25,0.0,0.024,0.0,0.0,0.0,0.3127867965644036,0.0052131132760733934
586,09:46,9,46,586,0.03992608180923423,0.0,0.0,0.25,0.0,0.024,0.0,0.0,0.0,0.31392608180923426,0.005232101363487238
587,09:47,9,47,587,0.041120388268504886,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2911203882685049,0.004852006471141748
588,09:48,9,48,588,0.0423664424312258,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2923664424312258,0.00487277404052043
589,09:49,9,49,589,0.043660828949549195,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2936608289495492,0.004894347149159153
590,09:50,9,50,590,0.04499999999999999,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.295,0.004916666666666666
591,09:51,9,51,591,0.04638028500781359,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2963802850078136,0.0049396714167968935
592,09:52,9,52,592,0.047797900707726,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.297797900707726,0.004963298345128766
593,09:53,9,53,593,0.04924896151364098,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.299248961513641,0.004987482691894017
594,09:54,9,54,594,0.05072949016875157,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.30072949016875156,0.005012158169479193
595,09:55,9,55,595,0.052235428646924376,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3022354286469244,0.005037257144115406
596,09:56,9,56,596,0.0537626492754672,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3037626492754672,0.005062710821257786
597,09:57,9,57,597,0.055306966048793066,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.30530696604879304,0.00508844943414655
598,09:58,9,58,598,0.05686414610197037,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3068641461019704,0.005114402435032839
599,09:59,9,59,599,0.0584299213127117,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3084299213127117,0.005140498688545195
600,10:00,10,0,600,0.06,0.0,0.0,0.25,0.0,0.024,0.0,0.0,0.0,0.334,0.005566666666666667
601,10:01,10,1,601,0.061570078687288324,0.0,0.0,0.25,0.0,0.024,0.0,0.0,0.0,0.33557007868728833,0.005592834644788139
602,10:02,10,2,602,0.0631358538980296,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3131358538980296,0.005218930898300493
603,10:03,10,3,603,0.06469303395120693,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.31469303395120696,0.005244883899186783
604,10:04,10,4,604,0.06623735072453277,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.31623735072453274,0.005270622512075546
605,10:05,10,5,605,0.06776457135307562,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3177645713530756,0.005296076189217927
606,10:06,10,6,606,0.06927050983124841,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3192705098312484,0.0053211751638541395
607,10:07,10,7,607,0.07075103848635901,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.320751038486359,0.005345850641439317
608,10:08,10,8,608,0.072202099292274,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.322202099292274,0.005370034988204567
609,10:09,10,9,609,0.0736197149921864,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3236197149921864,0.00539366191653644
610,10:10,10,10,610,0.075,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.325,0.005416666666666667
611,10:11,10,11,611,0.07633917105045081,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3263391710504508,0.00543898618417418
612,10:12,10,12,612,0.0776335575687742,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3276335575687742,0.0054605592928129035
613,10:13,10,13,613,0.07887961173149512,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3288796117314951,0.005481326862191585
614,10:14,10,14,614,0.08007391819076574,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33007391819076576,0.005501231969846096
615,10:15,10,15,615,0.08121320343559643,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33121320343559646,0.005520220057259941
616,10:16,10,16,616,0.08229434476432182,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33229434476432185,0.005538239079405364
617,10:17,10,17,617,0.08331437884370912,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3333143788437091,0.005555239647395152
618,10:18,10,18,618,0.08427050983124844,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33427050983124845,0.005571175163854141
619,10:19,10,19,619,0.08516011703836271,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3351601170383627,0.005586001950639378
620,10:20,10,20,620,0.08598076211353316,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33598076211353317,0.005599679368558886
621,10:21,10,21,621,0.08673019572565104,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33673019572565105,0.0056121699287608505
622,10:22,10,22,622,0.08740636372927803,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.337406363729278,0.005623439395487967
623,10:23,10,23,623,0.08800741279491606,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3380074127949161,0.005633456879915268
624,10:24,10,24,624,0.0885316954888546,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3385316954888546,0.005642194924814243
625,10:25,10,25,625,0.08897777478867205,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3389777747886721,0.005649629579811201
626,10:26,10,26,626,0.08934442802201417,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33934442802201414,0.005655740467033569
627,10:27,10,27,627,0.08963065021785414,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33963065021785416,0.005660510836964236
628,10:28,10,28,628,0.08983565686104819,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3398356568610482,0.005663927614350804
629,10:29,10,29,629,0.08995888604263721,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33995888604263724,0.005665981434043954
630,10:30,10,30,630,0.09,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.005666666666666666
631,10:31,10,31,631,0.08995888604263721,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33995888604263724,0.005665981434043954
632,10:32,10,32,632,0.0898356568610482,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3398356568610482,0.005663927614350804
633,10:33,10,33,633,0.08963065021785413,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3396306502178541,0.005660510836964235
634,10:34,10,34,634,0.08934442802201417,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33934442802201414,0.005655740467033569
635,10:35,10,35,635,0.08897777478867205,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3389777747886721,0.005649629579811201
636,10:36,10,36,636,0.0885316954888546,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3385316954888546,0.005642194924814243
637,10:37,10,37,637,0.08800741279491606,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3380074127949161,0.005633456879915268
638,10:38,10,38,638,0.08740636372927803,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.337406363729278,0.005623439395487967
639,10:39,10,39,639,0.08673019572565105,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33673019572565105,0.0056121699287608505
640,10:40,10,40,640,0.08598076211353316,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33598076211353317,0.005599679368558886
641,10:41,10,41,641,0.08516011703836271,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3351601170383627,0.005586001950639378
642,10:42,10,42,642,0.08427050983124844,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33427050983124845,0.005571175163854141
643,10:43,10,43,643,0.08331437884370914,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3333143788437091,0.005555239647395152
644,10:44,10,44,644,0.08229434476432183,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33229434476432185,0.005538239079405364
645,10:45,10,45,645,0.08121320343559643,0.0,0.0,0.25,0.0,0.024,0.0,0.0,0.0,0.3552132034355965,0.005920220057259941
646,10:46,10,46,646,0.08007391819076574,0.0,0.0,0.25,0.0,0.024,0.0,0.0,0.0,0.3540739181907658,0.0059012319698460965
647,10:47,10,47,647,0.07887961173149512,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3288796117314951,0.005481326862191585
648,10:48,10,48,648,0.0776335575687742,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3276335575687742,0.0054605592928129035
649,10:49,10,49,649,0.07633917105045082,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.32633917105045085,0.005438986184174181
650,10:50,10,50,650,0.075,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.325,0.005416666666666667
651,10:51,10,51,651,0.0736197149921864,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3236197149921864,0.00539366191653644
652,10:52,10,52,652,0.072202099292274,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.322202099292274,0.005370034988204567
653,10:53,10,53,653,0.07075103848635902,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.320751038486359,0.005345850641439317
654,10:54,10,54,654,0.06927050983124844,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.31927050983124844,0.00532117516385414
655,10:55,10,55,655,0.06776457135307562,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3177645713530756,0.005296076189217927
656,10:56,10,56,656,0.06623735072453277,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.31623735072453274,0.005270622512075546
657,10:57,10,57,657,0.06469303395120693,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.31469303395120696,0.005244883899186783
658,10:58,10,58,658,0.06313585389802961,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3131358538980296,0.005218930898300493
659,10:59,10,59,659,0.06157007868728833,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3115700786872883,0.005192834644788138
660,11:00,11,0,660,0.060000000000000005,0.0,0.0,0.25,0.0,0.024,0.0,0.0,0.0,0.334,0.005566666666666667
661,11:01,11,1,661,0.05842992131271169,0.0,0.0,0.25,0.0,0.024,0.0,0.0,0.0,0.3324299213127117,0.005540498688545195
662,11:02,11,2,662,0.056864146101970395,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3068641461019704,0.005114402435032839
663,11:03,11,3,663,0.05530696604879308,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3053069660487931,0.005088449434146551
664,11:04,11,4,664,0.05376264927546723,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.30376264927546726,0.005062710821257787
665,11:05,11,5,665,0.05223542864692439,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3022354286469244,0.005037257144115406
666,11:06,11,6,666,0.05072949016875157,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.30072949016875156,0.005012158169479193
667,11:07,11,7,667,0.049248961513640985,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.299248961513641,0.004987482691894017
668,11:08,11,8,668,0.04779790070772601,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.297797900707726,0.004963298345128766
669,11:09,11,9,669,0.04638028500781361,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2963802850078136,0.0049396714167968935
670,11:10,11,10,670,0.045,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.295,0.004916666666666666
671,11:11,11,11,671,0.043660828949549195,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2936608289495492,0.004894347149159153
672,11:12,11,12,672,0.04236644243122581,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2923664424312258,0.00487277404052043
673,11:13,11,13,673,0.041120388268504886,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2911203882685049,0.004852006471141748
674,11:14,11,14,674,0.03992608180923425,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28992608180923424,0.004832101363487237
675,11:15,11,15,675,0.03878679656440357,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2887867965644036,0.004813113276073393
676,11:16,11,16,676,0.037705655235678176,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28770565523567815,0.004795094253927969
677,11:17,11,17,677,0.036685621156290864,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28668562115629087,0.004778093685938181
678,11:18,11,18,678,0.035729490168751585,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2857294901687516,0.0047621581694791935
679,11:19,11,19,679,0.03483988296163728,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28483988296163726,0.004747331382693954
680,11:20,11,20,680,0.034019237886466845,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2840192378864668,0.004733653964774447
681,11:21,11,21,681,0.033269804274348974,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.283269804274349,0.004721163404572484
682,11:22,11,22,682,0.032593636270721975,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.282593636270722,0.004709893937845366
683,11:23,11,23,683,0.03199258720508395,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28199258720508397,0.004699876453418066
684,11:24,11,24,684,0.03146830451114539,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2814683045111454,0.00469113840851909
685,11:25,11,25,685,0.03102222521132795,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28102222521132797,0.004683703753522133
686,11:26,11,26,686,0.030655571977985838,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28065557197798585,0.004677592866299764
687,11:27,11,27,687,0.030369349782145873,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2803693497821459,0.004672822496369098
688,11:28,11,28,688,0.0301643431389518,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2801643431389518,0.0046694057189825295
689,11:29,11,29,689,0.030041113957362784,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2800411139573628,0.00466735189928938
690,11:30,11,30,690,0.03,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28,0.004666666666666667
691,11:31,11,31,691,0.030041113957362784,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2800411139573628,0.00466735189928938
692,11:32,11,32,692,0.0301643431389518,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2801643431389518,0.0046694057189825295
693,11:33,11,33,693,0.03036934978214587,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2803693497821459,0.004672822496369098
694,11:34,11,34,694,0.030655571977985838,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28065557197798585,0.004677592866299764
695,11:35,11,35,695,0.031022225211327942,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2810222252113279,0.004683703753522132
696,11:36,11,36,696,0.03146830451114539,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2814683045111454,0.00469113840851909
697,11:37,11,37,697,0.031992587205083946,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28199258720508397,0.004699876453418066
698,11:38,11,38,698,0.03259363627072197,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.282593636270722,0.004709893937845366
699,11:39,11,39,699,0.03326980427434895,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28326980427434895,0.004721163404572483
700,11:40,11,40,700,0.03401923788646684,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2840192378864668,0.004733653964774447
701,11:41,11,41,701,0.03483988296163727,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28483988296163726,0.004747331382693954
702,11:42,11,42,702,0.03572949016875158,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2857294901687516,0.0047621581694791935
703,11:43,11,43,703,0.036685621156290864,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28668562115629087,0.004778093685938181
704,11:44,11,44,704,0.037705655235678176,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28770565523567815,0.004795094253927969
705,11:45,11,45,705,0.03878679656440357,0.0,0.0,0.25,0.0,0.024,0.0,0.0,0.0,0.3127867965644036,0.0052131132760733934
706,11:46,11,46,706,0.03992608180923423,0.0,0.0,0.25,0.0,0.024,0.0,0.0,0.0,0.31392608180923426,0.005232101363487238
707,11:47,11,47,707,0.041120388268504886,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2911203882685049,0.004852006471141748
708,11:48,11,48,708,0.0423664424312258,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2923664424312258,0.00487277404052043
709,11:49,11,49,709,0.043660828949549195,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2936608289495492,0.004894347149159153
710,11:50,11,50,710,0.04499999999999999,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.295,0.004916666666666666
711,11:51,11,51,711,0.04638028500781359,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2963802850078136,0.0049396714167968935
712,11:52,11,52,712,0.047797900707726,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.297797900707726,0.004963298345128766
713,11:53,11,53,713,0.04924896151364098,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.299248961513641,0.004987482691894017
714,11:54,11,54,714,0.05072949016875157,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.30072949016875156,0.005012158169479193
715,11:55,11,55,715,0.052235428646924376,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3022354286469244,0.005037257144115406
716,11:56,11,56,716,0.0537626492754672,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3037626492754672,0.005062710821257786
717,11:57,11,57,717,0.055306966048793066,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.30530696604879304,0.00508844943414655
718,11:58,11,58,718,0.05686414610197037,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3068641461019704,0.005114402435032839
719,11:59,11,59,719,0.0584299213127117,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3084299213127117,0.005140498688545195
720,12:00,12,0,720,0.06,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.10400000000000001,0.0017333333333333335
721,12:01,12,1,721,0.061570078687288324,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.10557007868728832,0.0017595013114548054
722,12:02,12,2,722,0.0631358538980296,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0831358538980296,0.00138559756496716
723,12:03,12,3,723,0.06469303395120693,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08469303395120693,0.0014115505658534489
724,12:04,12,4,724,0.06623735072453277,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08623735072453277,0.0014372891787422129
725,12:05,12,5,725,0.06776457135307562,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08776457135307562,0.0014627428558845936
726,12:06,12,6,726,0.06927050983124841,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08927050983124842,0.0014878418305208068
727,12:07,12,7,727,0.07075103848635901,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09075103848635901,0.0015125173081059835
728,12:08,12,8,728,0.072202099292274,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.092202099292274,0.0015367016548712333
729,12:09,12,9,729,0.0736197149921864,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09361971499218641,0.0015603285832031068
730,12:10,12,10,730,0.075,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.095,0.0015833333333333333
731,12:11,12,11,731,0.07633917105045081,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09633917105045081,0.0016056528508408467
732,12:12,12,12,732,0.0776335575687742,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0976335575687742,0.00162722595947957
733,12:13,12,13,733,0.07887961173149512,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09887961173149512,0.001647993528858252
734,12:14,12,14,734,0.08007391819076574,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10007391819076575,0.0016678986365127625
735,12:15,12,15,735,0.08121320343559643,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10121320343559644,0.0016868867239266073
736,12:16,12,16,736,0.08229434476432182,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10229434476432182,0.0017049057460720304
737,12:17,12,17,737,0.08331437884370912,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10331437884370913,0.0017219063140618187
738,12:18,12,18,738,0.08427050983124844,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10427050983124844,0.0017378418305208072
739,12:19,12,19,739,0.08516011703836271,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10516011703836271,0.0017526686173060452
740,12:20,12,20,740,0.08598076211353316,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10598076211353316,0.0017663460352255527
741,12:21,12,21,741,0.08673019572565104,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10673019572565104,0.0017788365954275172
742,12:22,12,22,742,0.08740636372927803,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10740636372927803,0.0017901060621546337
743,12:23,12,23,743,0.08800741279491606,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10800741279491606,0.0018001235465819343
744,12:24,12,24,744,0.0885316954888546,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10853169548885461,0.0018088615914809102
745,12:25,12,25,745,0.08897777478867205,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10897777478867206,0.0018162962464778676
746,12:26,12,26,746,0.08934442802201417,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10934442802201418,0.0018224071337002363
747,12:27,12,27,747,0.08963065021785414,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10963065021785415,0.0018271775036309025
748,12:28,12,28,748,0.08983565686104819,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.1098356568610482,0.00183059428101747
749,12:29,12,29,749,0.08995888604263721,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10995888604263722,0.0018326481007106203
750,12:30,12,30,750,0.09,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.11,0.0018333333333333333
751,12:31,12,31,751,0.08995888604263721,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10995888604263722,0.0018326481007106203
752,12:32,12,32,752,0.0898356568610482,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10983565686104821,0.0018305942810174702
753,12:33,12,33,753,0.08963065021785413,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10963065021785413,0.001827177503630902
754,12:34,12,34,754,0.08934442802201417,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10934442802201418,0.0018224071337002363
755,12:35,12,35,755,0.08897777478867205,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10897777478867206,0.0018162962464778676
756,12:36,12,36,756,0.0885316954888546,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10853169548885461,0.0018088615914809102
757,12:37,12,37,757,0.08800741279491606,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10800741279491606,0.0018001235465819343
758,12:38,12,38,758,0.08740636372927803,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10740636372927803,0.0017901060621546337
759,12:39,12,39,759,0.08673019572565105,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10673019572565105,0.0017788365954275176
760,12:40,12,40,760,0.08598076211353316,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10598076211353316,0.0017663460352255527
761,12:41,12,41,761,0.08516011703836271,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10516011703836271,0.0017526686173060452
762,12:42,12,42,762,0.08427050983124844,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10427050983124844,0.0017378418305208072
763,12:43,12,43,763,0.08331437884370914,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10331437884370914,0.001721906314061819
764,12:44,12,44,764,0.08229434476432183,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10229434476432184,0.0017049057460720306
765,12:45,12,45,765,0.08121320343559643,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.12521320343559644,0.0020868867239266075
766,12:46,12,46,766,0.08007391819076574,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.12407391819076574,0.0020678986365127625
767,12:47,12,47,767,0.07887961173149512,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09887961173149512,0.001647993528858252
768,12:48,12,48,768,0.0776335575687742,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0976335575687742,0.00162722595947957
769,12:49,12,49,769,0.07633917105045082,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09633917105045083,0.0016056528508408472
770,12:50,12,50,770,0.075,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.095,0.0015833333333333333
771,12:51,12,51,771,0.0736197149921864,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09361971499218641,0.0015603285832031068
