Time,Hour,Minute,ep_fridge_an,ep_washer_an,ep_dryer_bn,boosterpump_abn,ep_pump,l2_bathroom1_an,l3_socket1_an,l1_airc_abn,l2_airc1_abn,l2_airc2_abn,l3_airc_abn,ep_1f_lighting1_an,ep_1f_lighting2_bn,ep_2f_lighting1_an,ep_2f_lighting2_bn,ep_3f_lighting1_an,ep_3f_lighting2_bn,l1_lighting1_an,l1_lighting2_bn,l2_lighting1_an,l2_lighting2_bn,l3_lighting1_an,l3_lighting2_bn,ep_1f_wifi_an,ep_1f_socket_bn,ep_kitchen_bn,ep_2f_socket1_an,ep_2f_socket2_bn,l1_socket1_an,l1_socket2_bn,l1_socket3_an,l1_socket4_bn,l1_socket5_an,l1_socket6_bn,l1_kitchen_abn,l2_socket1_an,l2_socket2_bn,l2_socket3_an,l2_socket4_bn,l2_socket5_an,l2_socket6_bn,l2_socket7_an,l2_socket8_bn,l2_bathroom2_bn,l3_socket2_bn,l3_socket3_an,l3_socket4_bn,l3_socket5_an,l3_socket6_bn,l3_socket7_an,l3_socket8_bn
18:35,18,35,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:36,18,36,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:37,18,37,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:38,18,38,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:39,18,39,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:40,18,40,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:41,18,41,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:42,18,42,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:43,18,43,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:44,18,44,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:45,18,45,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:46,18,46,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:47,18,47,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:48,18,48,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:49,18,49,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:50,18,50,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:51,18,51,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:52,18,52,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:53,18,53,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:54,18,54,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:55,18,55,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:56,18,56,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:57,18,57,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:58,18,58,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
18:59,18,59,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:00,19,0,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:01,19,1,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:02,19,2,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:03,19,3,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:04,19,4,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:05,19,5,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:06,19,6,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:07,19,7,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:08,19,8,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:09,19,9,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:10,19,10,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:11,19,11,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:12,19,12,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:13,19,13,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:14,19,14,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:15,19,15,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:16,19,16,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:17,19,17,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:18,19,18,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:19,19,19,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:20,19,20,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:21,19,21,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:22,19,22,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:23,19,23,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:24,19,24,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:25,19,25,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:26,19,26,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:27,19,27,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:28,19,28,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:29,19,29,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:30,19,30,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:31,19,31,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:32,19,32,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:33,19,33,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:34,19,34,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:35,19,35,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:36,19,36,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:37,19,37,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:38,19,38,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:39,19,39,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:40,19,40,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:41,19,41,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:42,19,42,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:43,19,43,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:44,19,44,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:45,19,45,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:46,19,46,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:47,19,47,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:48,19,48,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:49,19,49,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:50,19,50,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:51,19,51,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:52,19,52,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:53,19,53,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:54,19,54,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:55,19,55,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:56,19,56,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:57,19,57,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:58,19,58,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
19:59,19,59,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:00,20,0,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:01,20,1,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:02,20,2,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:03,20,3,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:04,20,4,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:05,20,5,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:06,20,6,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:07,20,7,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:08,20,8,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:09,20,9,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:10,20,10,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:11,20,11,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:12,20,12,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:13,20,13,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:14,20,14,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:15,20,15,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:16,20,16,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:17,20,17,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:18,20,18,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:19,20,19,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:20,20,20,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:21,20,21,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:22,20,22,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:23,20,23,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:24,20,24,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:25,20,25,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:26,20,26,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:27,20,27,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:28,20,28,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:29,20,29,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:30,20,30,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:31,20,31,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:32,20,32,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:33,20,33,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:34,20,34,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:35,20,35,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
20:36,20,36,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
